	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
116	wfo-0001027157	success	207	124	72	93	114	31	68	4	0-3,0.15-0.3,0.9-2.8,1,1-2,1-3,1-6,1.5-6.5,10-30,2,2-15,2-3,2-5,2.5-3,3-7,4-5,9-12,acuminate,acute,anther,apex,attenuate,axillary,base,berry,broadly,brownish,bud,cell,chartaceous,clavate,cm,condition,conical,cordate,corolla,densely,diameter,digestion,drying,enzyme,filament,flower,fresh,fruit,glabrous,green,greenish,herb,homostylous,honeycomb-shaped,interjected,lateral,leaf,leaflet,lobe,long,margin,membranous,mm,mucilaginous,narrowly,oblique,odd-pinnate,orbicular,ovate,ovoid,pair,pedicel,peduncle,petiole,petiolule,plant,puberulent,pubescent,removed,ripe,rounded,seed,sometimes,stem,stigma,style,subtending,terminal,testal,tinged,typically,violet,wall,wet,white,whitish	0.7-2,1-10,1-3.8,2-2.5,2.3-4,3-12,3.3-7.8,3.8-8.3,5-merou,6.5-14.5,abaxially,absent,acumen,adaxially,ag,along,alyx,among,apart,apparently,articulated,axe,blade,capitat,ciliate,connivent,covering,cuneate,decreasing,decurrent,deeply,distal,dorsally,eaf,edge,eed,elliptic,end,erec,especially,exceeding,flat,folded,forked,geminat,generally,glabrou,grassland,greatly,green-white,hair,hair-like,half,lanceolate,lengthening,like,living,low-growing,lower,make,markedly,middl,midrib,minutely,nflorescence,obtuse,one,orolla,perfect,petiolulate,placed,plurifoliate,pore,poricidal,rarely,ruit,semi-rosette,sessile,seudostipule,shady,short,situation,size,slightly,slit,spaced,specimen,stamen,ste,stellate,stolo,straight,subsessile,sunny,tall,tamen,tem,thick,throughout,tip,toward,tri-,tube,tuber,unequal,unit,unwinged,usually,vary,wide,woodland,x,yellow,ympodial	5-merous,abaxial,adaxial,arrangement,branching,calyx,capitate,characteristic,colour,form,growth,height,history,inflorescence,length,life,midvein,na,ovary,perennial,primary,pseudostipule,rachi,shape,staman,surface,tertiary,texture,unarmed,vein,venation	0-3,0.15-0.3,0.9-2.8,1,1-2,1-3,1-6,1.5-6.5,10-30,2,2-15,2-3,2-5,2.5-3,3-7,4-5,9-12,acuminate,acute,attenuate,axillary,berry,broadly,brownish,bud,chartaceous,clavate,cm,condition,conical,cordate,densely,digestion,drying,enzyme,fresh,glabrous,green,greenish,herb,homostylous,honeycomb-shaped,lateral,long,membranous,mm,mucilaginous,narrowly,oblique,odd-pinnate,orbicular,ovate,ovoid,puberulent,pubescent,removed,ripe,rounded,sometimes,subtending,terminal,tinged,typically,violet,wall,wet,white,whitish	5-merous,capitate,na,perennial
117	wfo-0001027184	success	218	147	110	117	101	30	102	8	.3,.5,.7,.8,0-0.2,0.2-0.4,0.4-2,0.8,0–3,13–18,19,1–4,2,2–4-celled,3-4-,3.5–8,3–,4,5,5-7,7,abaxially,acute,adaxially,anther,apart,apex,articulated,base,blue,brown,calyx,cm,covered,cylindrical,densely,diameter,entire,epidermal,especially,extension,filament,flattened,fleshy,flower,foliaceous,fruit,generally,glabrescent,glabrous,globose,hair,hairlike,half,herbaceous,imparipinnate,lanceolate,leaf,leaflet,least,light,lobe,long,lower,margin,membranous,meter,midrib,mm,mostly,nearly,obtuse,older,orange,pedicel,peduncle,per,petiole,pilose,plurifoliate,prominent,prominently,pseudostipule,pubescent,rachi,raised,rarely,red,reticulate,revolute,ripe,scarcely,several,shape,simple,slightly,soft-woody,spaced,sparsely,stem,straight,style,sulcate,surface,tertiary,truncate,unbranched,unequal,unit,vein,vine,visible,wall,white,x,young,–9	0-0.5-2,0.4–0.9,0.8–1.6,1-2,1.5,1.5-5,1.8–3.5,1–2,1–2.5,2.8–4.1,3-foliolate,3–4-celled,4–12,9,absent,accrescent,adaxiall,adventitious,ag,along,always,alyx,appressed,axe,axi,axillary,ba,basal,blade,borne,bract-like,branch,broad,broadly,cell,chartaceous,clavat,cluster,connivent,cordat,directed,eaf,eed,elliptic,fasciculate,free,fruiting,geminat,glabrou,grading,ilament,introrsely,larger,largest,lateral,leafy,less,like,longitudinal,m.,minutely,much,narrowly,nflorescence,node,oblong,often,opening,opposite,orolla,ovate,ower,petiolule,pore,portion,puberulent,root,ruit,secondary,shoot,short,size,slit,small,somewhat,stellate,stigma,subopposite,terminal,tightly,tip,tree,trunk,tube,unarme,uniform,usually,vary,weak,yellow,ympodial	abaxial,adaxial,arrangement,branching,characteristic,colour,cordate,corolla,form,geminate,green,greyish,growth,height,hirsute,history,inflorescence,length,life,midvein,ovary,perennial,plant,primary,seed,staman,sympodial,texture,unarmed,venation	.3,.5,.7,.8,0-0.2,0.2-0.4,0.4-2,0.8,0–3,13–18,19,1–4,2,2–4-celled,3-4-,3.5–8,3–,4,5,5-7,7,abaxially,acute,adaxially,apart,apex,articulated,base,blue,brown,cm,covered,cylindrical,densely,entire,epidermal,especially,extension,flattened,fleshy,flower,foliaceous,fruit,generally,glabrescent,glabrous,globose,hair,hairlike,half,herbaceous,imparipinnate,lanceolate,leaflet,least,light,long,lower,membranous,meter,midrib,mm,mostly,nearly,obtuse,older,orange,per,pilose,plurifoliate,prominent,prominently,pubescent,raised,rarely,red,reticulate,revolute,ripe,scarcely,several,simple,slightly,soft-woody,spaced,sparsely,straight,sulcate,surface,tertiary,truncate,unbranched,unequal,unit,vein,vine,visible,wall,white,x,young,–9	cordate,geminate,green,greyish,hirsute,perennial,sympodial,unarmed
118	wfo-0001027186	success	168	106	63	82	86	24	60	3	-6,1-1.5,1-2.5,1.4-1.6,1.5,1.5-2,1.5-2.5,15,2-6,3-4,3.5-4,5-10,6-7,9-10,abaxial,acute,anther,anthesi,apex,attenuate,base,berry,branched,brown,calyx,cm,conical,corolla,dark,deflexed,deltate,dendritic,densely,diameter,elliptic,entire,filament,filiform,fruit,glabrous,globose,green,growth,keeled,less,lobe,longer,margin,minutely,mm,much,narrowly,new,ovary,ovoid,pair,pale,pedicel,peduncle,petiole,pitted,primary,pubescent,rachi,reddish,reniform,seed,shiny,simple,slightly,sparsely,stem,style,surface,terminal,time,tree,variably,vein,white,x,yellow	.4,.5,0.5-1,1.6-5,2-lobed,2.5-3,30-40,4-15,4-9,?,abaxially,adaxially,age,always,apart,apparently,axil,bark,branch,broadly,clavate,dbh,denditic,denser,dry,eaf,ellipsoid,enlarging,exerted,flower,free,fruiting,glabrescent,golden,immature,incrassat,irregularly,lamina,lengthening,like,lobed,loose,lower,m.,maturity,midrib,nflorescence,occasionally,papillat,papillate,pendent,perfect,pericarp,planar,plane,plurifoliat,pointed,pore,poridical,portion,pubescen,rough,ruit,scar,scattered,short,slit,small,soon,spaced,spreading,stalk,stigma,straight,strongly,tip,treelet,trichome,tub,tube,ud,uniseriate,unit,way,woody,ympodial	2,adaxial,arrangement,branching,characteristic,colour,form,height,history,inflorescence,leaf,length,life,midvein,na,perennial,plant,pseudostipule,shape,staman,tertiary,texture,unarmed,venation	-6,1-1.5,1-2.5,1.4-1.6,1.5,1.5-2,1.5-2.5,15,2-6,3-4,3.5-4,5-10,6-7,9-10,acute,anthesi,attenuate,berry,branched,brown,cm,conical,dark,deflexed,deltate,dendritic,densely,elliptic,entire,filiform,glabrous,globose,green,growth,keeled,less,longer,minutely,mm,much,narrowly,new,ovoid,pair,pale,pitted,pubescent,reddish,reniform,shiny,simple,slightly,sparsely,terminal,time,tree,variably,white,x,yellow	2,na,perennial
119	wfo-0001027198	success	191	129	93	98	93	31	88	5	.5,0.5-1,0.8-1,1-1.5,1-10,1.5-10,1.5-2,10-11,5-6,abruptly,acuminate,acute,anther,apex,attenuate,axil,base,beneath,berry,broadening,bushy,calyx,channeled,cm,complex,corolla,deltoid,dendritic,densely,dia,elliptic,entire,extremely,filament,flower,furcate,glabrate,glabrous,globose,golden,green,impressed,inflorescence,large,lateral,leaf,like,lobe,long,main,many,margin,medium,minute,minutely,mm,obovate,often,opposite,ovary,ovoid-reniform,pale,paler,pedicel,petiole,pitted,plant,puberulent,pubescent,rounded,set,shining,short,shrub,simple,size,slender,slightly,small,speciman,stem,style,styled,surface,tannish-yellow,testae,thin,time,tree,trichome,tube,two,type,vein,white,x,yellowish,young	.4,0.05-1.0,0.5-0.75,0.7-1,1-5,11-20,2-5.5,3/4,4-9,5-120-flowered,7.5-9,always,anthesi,apart,ba,beginning,caly,clavate,closely,constriction,corky,corresponding,cyathiform,decurrent,differing,difoliate,dry,eaf,edge,edicel,eed,erect,evenly,exserted,eye,female,found,free,fruiting,geminat,inflorescenc,invisible,live,lobed,lon,lower,major,male,meet,middle,minor,naked,nearly,nflorescence,older,overlapping,ovoid,papillo,papillose,pendan,planar,pore,poricidal,portion,pubescence,rather,reddi,reflexed,rest,ruit,scar,sessile,shaped,soon,spaced,specimen,stigma,straight,strong,tall,tear-drop,thickened,tip,top,ud,undersurface,uniseriate,unit,usually,way,widest,woody,ympodial	0.4,5,abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,history,length,life,midvein,na,peduncle,perennial,primary,pseudostipule,rachi,reddish,seed,shape,staman,tertiary,texture,unarmed,venation	.5,0.5-1,0.8-1,1-1.5,1-10,1.5-10,1.5-2,10-11,5-6,abruptly,acuminate,acute,attenuate,axil,base,beneath,berry,broadening,bushy,calyx,channeled,cm,complex,deltoid,dendritic,densely,dia,elliptic,entire,extremely,flower,furcate,glabrate,glabrous,globose,golden,green,impressed,inflorescence,large,lateral,leaf,like,long,main,many,medium,minute,minutely,mm,obovate,often,opposite,ovoid-reniform,pale,paler,pitted,puberulent,pubescent,rounded,set,shining,short,shrub,simple,size,slender,slightly,small,speciman,stem,style,styled,surface,tannish-yellow,testae,thin,time,tree,trichome,tube,two,type,vein,white,x,yellowish,young	0.4,5,na,perennial,reddish
120	wfo-0001027200	success	139	91	49	62	77	29	47	2	0.25-0.5,0.5-1,0.6-1,1-1.4,1-1.5,1.2-1.5,1.5-2,1.5-5,2.5-3,3-3.5,6-8,9-11,acute,anther,apex,base,berry,brown,calyx,cm,corolla,dark,decurrent,deeply,deltoid,elliptic,filament,glabrous,globose,green,grey-brown,horizontally,inflorescence,lateral,leaf,lobe,main,margin,minutely,mm,onto,ovary,ovoid-reniform,papillose,pedicel,petiole,pitted,puberulent,shrub,slightly,small,sparsely,spreading,stem,straight,style,surface,tree,unifoliate,vein,white,x	0.05-0.25,0.5-0.75,0.7-2.5,1.6-6,2-3,3.5-6,8-15,across,anthesi,aspec,ba,bark,beneath,branch,branche,broadly,capitate,conical,converging,deflexed,densely,dia,differing,eaf,eed,except,flattened,free,fruiting,geminate,giving,golden,impressed,lightly,like,lobed,lon,long,lower,major,middle,minor,minute,near,nearly,node,non-reproductive,occasionally,older,papillo,planar,pore,poricidal,portion,prominent,reflexed,rest,ruit,shaped,size,sparse,stigma,tall,tear-drop,tip,trichome,tube,unicellular,uniseriate,unit,widened,widest,winged,woody,yellowish,ympodial,young	abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,history,length,life,midvein,na,peduncle,perennial,plant,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation	0.25-0.5,0.5-1,0.6-1,1-1.4,1-1.5,1.2-1.5,1.5-2,1.5-5,2.5-3,3-3.5,6-8,9-11,acute,berry,brown,cm,dark,decurrent,deeply,deltoid,elliptic,glabrous,globose,green,grey-brown,horizontally,lateral,main,minutely,mm,onto,ovoid-reniform,papillose,petiole,pitted,puberulent,shrub,slightly,small,sparsely,spreading,straight,tree,unifoliate,vein,white,x	na,perennial
121	wfo-0001027213	success	227	119	79	93	134	26	76	3	0-2.5-3.3,0.2-0.4,0.7-2.3-4.5,0.8-1.8,1-2,1-5,1.2-1.6,1.2-2.5,1.3-2.2,1.7-3.9,1.8-3.2,12.3-16.3-19,2-5,2.9-3.8,2.9-4.8,2/3,4-9.5,4.2-5.9,5.7-6.2,8.2-10.5,9-13,abaxially,acuminate,acute,adaxially,anther,apart,apex,articulated,attenuate,basal,base,branched,broadly,brown,calyx,cm,conical,corolla,cuneate,dark,deltoid,diameter,elliptic,entire,filament,flower,fruit,glabrescent,glabrous,globose,grayish-brown,green,immature,leaf,length,lobe,many,margin,midrib,mm,oblanceolate,obtuse,pale,pedicel,peduncle,petiole,pubescent,rachi,reniform,reticulate-punctate,scabrous,short-attenuate,shrub,side,simple,spaced,sparsely,stem,style,surface,time,tomentose,tomentose-pubescent,tree,unarmed,vein,violet,white,whitish-green,x,yellow-green,yellow-tan	/10,0-160-230,0.2-0.5,1.1-1.7,1.2-1.7,1.7-3.6,1.8-2.8,1/2-2/3,10-24,2.4-4.7,2.5-5.1,3.5-5,3.5-8,5-7.5,5-8,5-merou,8-24,accrescent,ag,along,alyx,anthesi,apparently,ark,around,axe,axillary,ba,blade,blunt-tipped,branch,capitat,cell,completely,covering,cylindrical,decurrent,directed,distally,drying,eaf,early,edge,eed,enveloping,epidermal,eventually,exserted,farinose,few-rayed,free,fruiting,glabrescen,granular,group,hair,high,homostylous,inserted,lackin,lanceolate,lateral,lengthening,lobed,long,long-,long-stalked,longitudinal,lower,m.,main,mixed,moderately,mostly,multangulat,multangulate,nearly,nflorescence,obovate,obscured,often,older,orbicular,orolla,ovate,ovate-lanceolate,partly,perfect,plurifoliate,pore,poricidal,porrect-stellat,porrect-stellate,prominent,pseudo-terminal,pubescence,rather,relatively,ruit,sessile,short,short-,short-stalked,slit,sometimes,somewhat,stamen,stellate,stigma,subcampanulate,suture,tamen,terete,thick,thick-stalked,thin-stalked,ti,tip,tomentu,touching,tube,ud,unarme,unit,unwinged,vary,vestigial-rayed,way,whitish,wide,yellow,yellowish,ympodial,young	abaxial,adaxial,arrangement,branching,characteristic,colour,form,growth,height,history,inflorescence,life,midvein,na,ovary,plant,primary,pseudostipule,pseudoterminally,seed,shape,staman,tertiary,texture,true,venation	0-2.5-3.3,0.2-0.4,0.7-2.3-4.5,0.8-1.8,1-2,1-5,1.2-1.6,1.2-2.5,1.3-2.2,1.7-3.9,1.8-3.2,12.3-16.3-19,2-5,2.9-3.8,2.9-4.8,2/3,4-9.5,4.2-5.9,5.7-6.2,8.2-10.5,9-13,abaxially,acuminate,acute,adaxially,apart,apex,articulated,attenuate,basal,base,branched,broadly,brown,cm,conical,cuneate,dark,deltoid,elliptic,entire,flower,fruit,glabrescent,glabrous,globose,grayish-brown,green,immature,many,midrib,mm,oblanceolate,obtuse,pale,pubescent,reniform,reticulate-punctate,scabrous,short-attenuate,shrub,side,simple,spaced,sparsely,surface,time,tomentose,tomentose-pubescent,tree,violet,white,whitish-green,x,yellow-green,yellow-tan	na,pseudoterminally,true
122	wfo-0001027214	success	175	101	57	74	101	27	53	4	.5,0.5-0.8,0.5-1,0.7-2.5,1-1.5,1.5,1.5-1.8,10-13,2,2-9,8-9,abaxially,adaxially,anther,anticlinal,apex,apical,base,berry,broadly,calyx,cm,conical,corolla,deltate,densely,diameter,elliptic,filament,finely,flattened-round,fruit,glabrous,green,greenish,grown,height,herb,inflorescence,irregular,length,lobe,long-acuminate,long-conical,margin,mm,oblique,occasionally,once-branched,ovary,pair,papillate,pedicel,petiole,pinnate,pointed,projection,pubescent,rachi,scrambling,seed,sharply,simple,sinuous,somewhat,style,surface,thickening,triangular,truncate,vein,white,without,x	..,.25,0,0-16,0.25,0.3-1.5,0.3-1.7,0.7-2,0.8-1,1-2.8,1.2-3,1.5-6,10-15-25-38,3-4-5-9,3-6,5-6,6-12,6-12-17-20,7-12,absent,acuminate,acute,along,anthesi,basal,capitat,cell,climbing,composed,conspicuously,decurrent,dr.,drying,eaf,edicel,eed,epidermal,erect,exserted,extending,flower,free,fruiting,globose,groove,horizontal,inflorescenc,lamina,lanceolate,lateral,leaflet,less,like,lobed,lon,long,lower,markedly,midrib,minutely,narrowly,nearly,nflorescence,noddin,nodding,obovate,often,onto,open,opposite,paired,papilla,per,perfectly,petiolule,poricidal,portion,reflexed,rest,rugose,rugosity,ruit,scar,scattered,smaller,stigma,tem,terminal,time,tip,trichome,tub,tube,ud,unevenly,unifoliat,uniseriate,unit,white-lenticellate,whitish,ympodial	0.5,2.0,abaxial,adaxial,arrangement,branching,characteristic,colour,form,growth,history,leaf,life,midvein,na,peduncle,perennial,plant,primary,pseudostipule,shape,staman,stem,tertiary,texture,unarmed,venation	.5,0.5-0.8,0.5-1,0.7-2.5,1-1.5,1.5,1.5-1.8,10-13,2,2-9,8-9,abaxially,adaxially,anticlinal,apical,berry,broadly,cm,conical,deltate,densely,elliptic,finely,flattened-round,glabrous,green,greenish,grown,herb,irregular,long-acuminate,long-conical,mm,oblique,occasionally,once-branched,pair,papillate,pinnate,pointed,projection,pubescent,scrambling,sharply,simple,sinuous,somewhat,thickening,triangular,truncate,white,without,x	0.5,2.0,na,perennial
123	wfo-0001027219	success	143	111	70	81	62	30	65	5	0.3,0.4-0.6,0.5,0.5-0.8,1-15,1-2,1-3,1.5-2,2,2-2.5,2-3.5,2-4,3-5,6-8,7-8,absent,acuminate,acute,anther,anthesi,apex,axillary,base,berry,bright,brown,c.,calyx,cm,completely,conical,corolla,deltate,densely,diameter,elliptic,entire,erect,filament,flower,glabrescent,glabrous,green,greyish,growth,hard,known,leaf-opposed,less,lobe,long-conical,long-styled,margin,maturity,mm,ovary,pair,pale,pedicel,peduncle,petiole,primary,pubescent,purple,shoot,short,short-styled,shrub,simple,stem,stout,style,surface,terminal,trichome,tuft,uniseriate,vein,violet,white,x	.5,/4,1,1.5-2.5,2-3,3-6,age,bark,berr,broadly,capitate,closely,cup-shaped,drying,eaf,edge,eed,exerte,exfoliatin,free,fruiting,glabrou,globose,heterostylous,lengthening,lobed,lower,minutely,new,nflorescence,overlappin,papillo,papillose-pubescent,pendent,pericarp,planar,plurifoliat,pointed,pore,poricidal,portion,ruit,scar,sharply,slightly,slit,sometimes,somewhat,soon,spaced,stigma,thickened,tip,tube,ud,unit,way,weight,woody,yellowish,ympodial,–1/3	abaxial,adaxial,arrangement,branching,characteristic,colour,exerted,form,fruit,hair,height,hirsute,history,inflorescence,leaf,length,life,midvein,na,perennial,plant,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation	0.3,0.4-0.6,0.5,0.5-0.8,1-15,1-2,1-3,1.5-2,2,2-2.5,2-3.5,2-4,3-5,6-8,7-8,absent,acuminate,acute,anthesi,apex,axillary,base,berry,bright,brown,c.,cm,completely,conical,deltate,densely,diameter,elliptic,entire,erect,flower,glabrescent,glabrous,green,greyish,hard,known,leaf-opposed,less,long-conical,long-styled,maturity,mm,pair,pale,pubescent,purple,shoot,short,short-styled,shrub,simple,stout,terminal,trichome,tuft,uniseriate,violet,white,x	exerted,hair,hirsute,na,perennial
124	wfo-0001027223	success	189	117	75	86	103	31	72	3	0.19-0.75,0.3-1.2,1-2,1.8-3.5,16-41,3-10,3-11,3-5.2,3.5-4,3.7-9.3,4-6,5-8,9-35,acuminate,anther,apex,articulated,attenuate,base,berry,brownish,cell,cm,condition,conical,corolla,covering,deep,densely,diameter,distal,dot,drying,elliptic,filament,flower,forked,fresh,fruit,glabrous,green,green-white,greenish,hair,hair-like,half,herb,hyaline,lanceolate,lateral,leaf,light,like,lobe,long,make,middle,mm,mucilaginous,odd-pinnate,ovoid,pedicel,peduncle,petiole,petiolulate,plant,pubescent,purple,ripe,rounded,seed,sessile,short,shortly,sometimes,stripe,style,testal,thick,throughout,unwinged,usually,wall,wet,white,whitish	.5,1-3,1.3-2,1.5-3.5,2-4,2-7,3-5,3.5-6,3.5-7,5-10,5-21,5-merou,5.9-12.2,9-15,9-22,abaxially,acumen,adaxiall,adaxially,ag,alyx,apart,apparently,asymmetric,axe,axillary,basiscopic,blade,bud,capitat,clavate,connivent,decreasing,digestion,dorsally,eaf,edge,eed,end,enzyme,erec,exceeding,flat,folded,geminat,generally,glabrou,hal,homostylous,honeycomb-shaped,interjected,larger,leaflet,lengthening,living,lower,nflorescence,one,orbicular,orolla,ovate,pair,pentagonal,perfect,placed,plurifoliate,pore,poricidal,present,removed,rotate,ruit,seudostipule,side,size,slightly,slit,spaced,specimen,stamen,ste,stigma,stolo,straight,subequal,subtending,tall,tamen,tem,terminal,tip,tissue,toward,tri-,tube,tuber,typically,unit,vary,wide,x,yellow,ympodial	abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,form,growth,height,history,inflorescence,length,life,margin,midvein,na,ovary,perennial,primary,pseudostipule,rachi,shape,staman,stem,surface,tertiary,texture,unarmed,vein,venation	0.19-0.75,0.3-1.2,1-2,1.8-3.5,16-41,3-10,3-11,3-5.2,3.5-4,3.7-9.3,4-6,5-8,9-35,acuminate,articulated,attenuate,berry,brownish,cell,cm,condition,conical,covering,deep,densely,distal,dot,drying,elliptic,flower,forked,fresh,glabrous,green,green-white,greenish,hair,hair-like,half,herb,hyaline,lanceolate,lateral,light,like,long,make,middle,mm,mucilaginous,odd-pinnate,ovoid,petiolulate,pubescent,purple,ripe,rounded,seed,sessile,short,shortly,sometimes,stripe,testal,thick,throughout,unwinged,usually,wall,wet,white,whitish	na,perennial,stem
125	wfo-0001027237	success	122	105	66	68	54	37	57	9	.5,0.5-1,1-1.2,1.5-2,1.5-2.5,2-3,3-3.5,3-4,30-100-flowered,6-11,6-8,8,anther,apiculae,apiculate,base,berry,black,branched,broadly,brown,calyx,cm,completely,corolla,dark,deflexed,deltoid,dia,drying,ellipsoid,filament,flattened,glabrous,globose,green,greenish-white,inflorescence,internodal,later,leaf,lobe,long,many,margin,minutely,mm,ovary,paler,papillate,pedicel,pitted,regularly,reniform,shining,shrub,slender,small,stem,style,surface,tapering,time,tip,tree,tube,white,x	/4,5,anthesi,apart,appearing,ba,bark,blac,branc,clavate,cucullate,cup-shaped,difoliate,edicel,eed,erect,exsertion,free,fruiting,geminate,greyi,lobed,lower,nflorescence,occasionally,older,papillo,papillose,part,plurifoliat,pore,poricidal,portion,reflexed,regulary,ruit,scar,shaped,spaced,stigma,straight,tall,tear-drop,terminal,ud,unit,upper,usually,way,widely,woody,x.,ympodial,young	abaxial,adaxial,alternate,apex,arrangement,branching,characteristic,colour,diameter,form,fruit,greyish,growth,hair,height,hirsute,history,length,life,midvein,na,peduncle,perennial,petiole,plant,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,unknown,vein,venation	.5,0.5-1,1-1.2,1.5-2.5,2-3,3-3.5,3-4,30-100-flowered,6-11,6-8,8,apiculae,apiculate,base,berry,black,branched,broadly,brown,calyx,cm,completely,dark,deflexed,deltoid,dia,drying,ellipsoid,flattened,glabrous,globose,green,greenish-white,internodal,later,long,many,margin,minutely,mm,paler,papillate,pitted,regularly,reniform,shining,shrub,slender,small,surface,tapering,time,tip,tree,tube,white,x	.5-2,alternate,di,greyish,hair,hirsute,na,perennial,unknown
