	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
159	wfo-0001027600	success	183	137	104	113	70	24	102	2	-10,0.5-1.5,1,1-14,1-2,1-4,1-5,1.5-2,10-15-25,10-20,2-11,2-3,2-4,2-4.5,2-5,20-30,3-5-lobed,3-6,8-17,abaxially,abruptly,acuminate,acute,adaxial,adaxially,adpressed,along,apart,apex,apical,apiculate,basal,base,calyx,campanulate,cm,collection,concave,connective,cordate,cuneate,deltate,densely,diameter,dilated,distally,ellipsoidal,entire,especially,except,fading,flattened,flower,forked,fruit,glabrescent,glabrous,gland,greenish-white,leaf,lobe,lobed,long,main,margin,mature,midrib,minutely,mm,moderately,narrowed,obconical,oblong,obtuse,occasionally,older,orange,ovoid,pedicel,peduncle,perfect,petiole,pilose,pinnately,puberulence,puberulent,pubescent,purple,purplish,rachi,radiu,rarely,remnant,rounded,simple,sparsely,stigma,strongly,style,subcoriaceous,surface,tip,tree,truncate,two,unbranched,unlobed,vein,white,x,yellow,yellow-green,young	0.5-1,1.5-2.5-3,1/2-3/4,2-18,2-3.5,2-6,2.5-21,2.5-6,3-15,3-5,4-6,4-foliat,5-13,absen,absent,aggregate,ape,articulated,axe,beyond,blade,brow,cell,channe,coriaceous,cream,directed,divided,eaf,eed,elliptic,exceeding,exserted,fleshy,glandular-puberulent,laterally,leaving,lon,lower,nflorescence,nther,orolla,ovate,papillose,pedicellar,pilo,pore,puberulen,ruit,shorter,sinus,slightly,small,somewhat,spaced,stamen,stone,tal,tem,thecae,time,tomento,triangular,tube,ud,unit,vary,wide,yellowish,ympodial	anther,arrangement,bud,channel,characteristic,colour,corolla,form,growth,height,history,inflorescence,length,life,ovary,perennial,plant,seed,shape,size,spacing,stem,texture,theca	-10,0.5-1.5,1,1-14,1-2,1-4,1-5,1.5-2,10-15-25,10-20,2-11,2-3,2-4,2-4.5,2-5,20-30,3-5-lobed,3-6,8-17,abaxially,abruptly,acuminate,acute,adaxial,adaxially,adpressed,along,apart,apex,apical,apiculate,basal,base,campanulate,cm,collection,concave,cordate,cuneate,deltate,densely,diameter,dilated,distally,ellipsoidal,entire,especially,except,fading,flattened,flower,forked,fruit,glabrescent,glabrous,gland,greenish-white,lobe,lobed,long,main,mature,midrib,minutely,mm,moderately,narrowed,obconical,oblong,obtuse,occasionally,older,orange,ovoid,perfect,pilose,pinnately,puberulence,puberulent,pubescent,purple,purplish,rarely,rounded,simple,sparsely,strongly,style,subcoriaceous,surface,tip,tree,truncate,two,unbranched,unlobed,vein,white,x,yellow,yellow-green,young	channel,perennial
160	wfo-0001027607	success	167	97	56	68	99	29	53	3	0.25-0.5,0.5-1,0.8-1,1-4,2-2.5,2-3,2-4,2.5-3,3-3.5,4-10-flowered,5-7,8-9,acuminate,acute,anther,apex,arching,base,berry,brown,calyx,cm,corolla,dark,decurrent,deltoid,densely,dry,elliptic,filament,filiform,flattened,gently,glabrous,globose,golden,green,leaf,lobe,long,material,minutely,mm,narrowly,ovary,pair,papillose,pedicel,petiole,pitted,plant,pubescent,raised,shrub,simple,slender,stem,straight,style,surface,tan,tapering,treelet,unifoliate,vein,white,winged,x	.1,.25,.5,0.5,1,1.2-1.5,1.5-3,3/4,5-10,age,anthesi,apar,area,aspect,ba,bark,basal,becoming,branch,branche,corky,curling,deflexed,dia,eaf,edicel,eed,ellipsoid,elongate,erect,evenly,except,exserted,f,free,fruiting,geminate,giving,glabrate,lamina,lateral,lenticellat,less,like,lobed,lon,lower,m.,main,middle,midrib,minute,narrow,nflorescence,non-reproductive,obovoid,occasionally,older,opposite,ovoid-reniform,pagoda-like,pore,poricidal,portion,present,prominent,rarely,reddish-brown,reflexed,ruit,scar,shaped,short,slight,slightly,small,soon,spaced,stigma,strongly,styl,tall,tear-drop,tip,trichome,tub,tube,ud,uniseriate,unit,way,widened,widening,widest,woody,yellowish,ympodial,young,zig-zag	0.25,2.5,abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,inflorescence,length,margin,midvein,na,peduncle,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation	0.25-0.5,0.5-1,0.8-1,1-4,2-2.5,2-3,2-4,2.5-3,3-3.5,4-10-flowered,5-7,8-9,acuminate,acute,arching,berry,brown,cm,dark,decurrent,deltoid,densely,dry,elliptic,filiform,flattened,gently,glabrous,globose,golden,green,long,material,minutely,mm,narrowly,pair,papillose,petiole,pitted,pubescent,raised,shrub,simple,slender,straight,tan,tapering,treelet,unifoliate,white,winged,x	0.25,2.5,na
161	wfo-0001027618	success	201	110	76	88	113	22	73	3	0.5,0.5-1,1,1-1.5,1-13,1-14,1-23,1-3,1-5,1.5-3,11-pinnate,15-35,2-5,2.5-6,3-5,3-7-pinnate,3.5-6,4,4-8,5-7.5,6-40,8-16,8-35,apart,apex,basal,base,branched,campanulate,capitate,chartaceous,cm,compound,connective,cordate,cuneate,densely,dia,diameter,ellipsoidal,elliptic-ovate,entire,flower,fruit,fusiform,glabrous,globose,greenish,leaf,length,less,lobe,long,margin,membranaceous,minutely,mm,oblong,obtuse,orange,ovate,pedicel,peduncle,per,pinnately,puberulent,pubescent-pilose,purple,rachi,remnant,reticulate,shallowly,shrub,simple,stigma,style,sympodial,thecae,tree,truncate,tube,unbranched,unit,urceolate,white,wide,width,yellow	-10,-pubescent,0-10,0.5-6,1-2-8.5,1-9,1.4-4,1.5-13,1.5-7,1.5-8.5,11-16,11-22,12-27,15-30,2-11,2-11.5,2-12,2-27,2-9,3-18,3-30,3-7,5-18,5-20,5-30,5-merous,5.5-12,6-25,7-25,abaxially,acuminat,acut,acute,adaxially,aggregate,also,alyx,ape,articulated,ascending,axe,beyond,blade,bud,cell,cylindrical,darker,deltate,diamete,dilated,directed,distally,eaf,eed,elliptic,exceeding,exserted,fleshy,lateral,laterally,leaflet,leaving,lon,longitudinal,lower,mesocarp,moderately,near,nflorescence,nther,obovate,obtu,often,orolla,papillose,pedicellar,perfec,perfect,petiole,petiolule,pilo,pilose,pore,presen,puberulent-pilo,puberulent-pubescent,pubescent,radiu,ranch,ratio,ripe,rown,ruit,runk,shorter,slightly,small,sometimes,somewhat,spaced,sparsely,spreading,stamen,stone,stripe,tal,terminal,tomentose,triangular,uni,vary,without,x	1-8.5,acuminate,anther,arrangement,characteristic,colour,corolla,crown,form,growth,height,inflorescence,ovary,plant,puberulent-pilose,seed,shape,spacing,stem,surface,texture,trunk	0.5,0.5-1,1,1-1.5,1-13,1-14,1-23,1-3,1-5,1.5-3,11-pinnate,15-35,2-5,2.5-6,3-5,3-7-pinnate,3.5-6,4,4-8,5-7.5,6-40,8-16,8-35,apart,apex,basal,branched,campanulate,capitate,chartaceous,cm,compound,cordate,cuneate,densely,dia,diameter,ellipsoidal,elliptic-ovate,entire,flower,fusiform,glabrous,globose,greenish,less,lobe,long,membranaceous,minutely,mm,oblong,obtuse,orange,ovate,per,pinnately,puberulent,pubescent-pilose,purple,reticulate,shallowly,shrub,simple,sympodial,tree,truncate,unbranched,unit,urceolate,white,wide,yellow	1-8.5,acuminate,puberulent-pilose
162	wfo-0001027622	success	203	127	90	99	104	28	87	3	.5,0-14,0.3-10,1.5-3.5,2-25,2-6,2.5-3.5,3-4,3-4.5,3.5-11,6-7,8-20,abaxially,acuminate,acute,adaxially,anther,apex,articulated,axillary,base,berry,blue,blue-purple,broadly,brownish,bud,cell,chartaceous,cm,condition,corolla,covering,diameter,distal,drying,elliptical,filament,flower,forked,fresh,fruit,generally,glabrescent,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,lateral,light,like,lobe,long,make,margin,membranous,middle,mm,mottled,mucilaginous,narrowly,oblique,odd-pinnate,ovate,ovate-lanceolate,ovoid,pale,pedicel,peduncle,petal,petiole,plant,pubescent,purple,rounded,seed,shortly,slightly,star,stem,striped,style,subglabrous,subtending,terminal,testal,thick,throughout,truncate,usually,wall,wet,whitish,yellow	0-16,1,1-10,1-2,1.5-4.2,1.6-4.5,1/,12-23,2-3,3-16,4-5,4-9.5,5-11,5-merou,6-17,8-16,acumen,ag,along,alyx,apart,apparently,axe,blade,borne,capitat,ciliate,clavate,connivent,decumben,different,digestion,dorsally,eaf,edge,eed,elliptic,end,enzyme,erect,especially,exceeding,except,flat,folded,geminat,glabrou,greatly,homostylous,honeycomb-shaped,interjected,lanceolate,leaflet,lengthening,living,lower,midrib,minutely,nflorescence,often,orolla,pair,pentagonal,perfect,petiolule,plurifoliate,population,pore,poricidal,proximal,puberulent,reduced,removed,ruit,seudostipule,singly,size,slit,sometimes,spaced,specimen,stamen,ste,stellate,stigma,stolo,straight,subequal,tall,tamen,tem,tip,tri-,tube,tuber,typically,unit,unwinged,vary,varying,wide,wing,x,ympodial	1/3,abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,form,growth,height,inflorescence,leaf,length,mentioned,midvein,ovary,primary,pseudostipule,rachi,shape,staman,surface,tertiary,texture,unarmed,vein,venation	.5,0-14,0.3-10,1.5-3.5,2-25,2-6,2.5-3.5,3-4,3-4.5,3.5-11,6-7,8-20,abaxially,acuminate,acute,adaxially,articulated,axillary,berry,blue,blue-purple,broadly,brownish,bud,cell,chartaceous,cm,condition,covering,diameter,distal,drying,elliptical,flower,forked,fresh,generally,glabrescent,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,lateral,light,like,long,make,membranous,middle,mm,mottled,mucilaginous,narrowly,oblique,odd-pinnate,ovate,ovate-lanceolate,ovoid,pale,petal,plant,pubescent,purple,rounded,seed,shortly,slightly,star,stem,striped,subglabrous,subtending,terminal,testal,thick,throughout,truncate,usually,wall,wet,whitish,yellow	1/3,mentioned,unarmed
163	wfo-0001027624	success	189	110	68	77	112	33	63	5	0.1-0.9,0.3-1,0.5-1.5,1-2,1.1-8.4,1.3-2.9,2-20,2.4-4.8,3-10,3-4,4-7,4-8,5-9,9-41,acuminate,acute,anther,apex,articulated,base,berry,brownish,cell,cm,condition,corolla,covering,decurrent,deep,densely,diameter,drying,elliptic,entirely,filament,flower,forked,fresh,fruit,glabrous,globose,green,greenish,hair,hair-like,herb,lanceolate,lateral,leaf,light,like,lobe,long,mm,mottled,odd-pinnate,onto,ovate,ovoid,pedicel,peduncle,petiole,plant,pubescent,purple,rachi,seed,short,sometimes,style,testal,thick,usually,wall,white,whitish,widely	0-3,0-7,0.4-3,0.8-5.6,1-3,1-5,1.2-2.6,1.5-6.6,2-5,2-7,2.9-12,3-11,3-5,4-15.2,5-merou,6-18.5,abaxially,acuman,acumen,adaxially,ag,along,alyx,apart,apparently,arranged,axe,axillary,bead,blade,bud,capitat,clavate,connivent,considerably,cuneate,decreasing,decumben,digestion,distal,dorsally,eaf,edge,eed,enzyme,erect,exceeding,flat,folded,geminat,glabrou,green-white,half,homostylous,honeycomb-shaped,interjected,larger,leaflet,leave,lengthening,living,lower,make,middl,moniliform,mucilaginous,multiple,necklace,nflorescence,orbicular,orolla,pair,pentagonal,perfect,plurifoliate,pore,poricidal,present,removed,rotate,ruit,sessile,seudostipule,size,slightly,slit,spaced,specimen,stamen,stigma,stolon,straight,subtending,tall,tamen,tem,terminal,throughout,tip,toward,tri-,tube,tuber,typically,unit,unwinged,vary,wet,wide,x,yellow,ympodial	2,abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,form,growth,height,history,inflorescence,length,life,margin,middle,midvein,na,ovary,perennial,primary,pseudostipule,shape,staman,stem,surface,tertiary,texture,unarmed,vein,venation,ye	0.1-0.9,0.3-1,0.5-1.5,1-2,1.1-8.4,1.3-2.9,2-20,2.4-4.8,3-10,3-4,4-7,4-8,5-9,9-41,acuminate,acute,articulated,berry,brownish,cell,cm,condition,covering,decurrent,deep,densely,drying,elliptic,entirely,flower,forked,fresh,glabrous,globose,green,greenish,hair,hair-like,herb,lanceolate,lateral,leaf,light,like,long,mm,mottled,odd-pinnate,onto,ovate,ovoid,pubescent,purple,rachi,short,sometimes,testal,thick,usually,wall,white,whitish,widely	2,middle,na,perennial,ye
164	wfo-0001027626	success	152	107	67	81	71	26	65	2	.3,.5,0.2–0.6,0.5-1,0.5–1,0.7–1,1,1.5–2,1.5–8,13–14,2–49,2–5,3–4,3–5,4–6,5–6,8,9–18,acuminate,adaxially,anther,apex,arrangement,base,broadly,calyx,chartaceous,cm,cordate,coriaceous,densely,diameter,distichous,elliptical,entire,extra-axillary,filament,fleshy,flower,fruit,glabrous,greenish-white,leaf-opposed,liana,lobe,margin,midvein,minutely,mm,moderately,nearly,oblique,ovate,pair,pedicel,peduncle,petiole,pinnate,pointed,possibly,pubescent,rachi,rounded,sand-punctate,shortly,shrub,slender,somewhat,spaced,sparsely,spindle-shaped,style,terminal,tip,unbranched,unknown,vein,venation,white,wiry-woody,x	0.1–0.2,0.7–2.8,1.3–4.5,14–116,2–3,3–4.5,3–55,4.4–11,5-merous,abaxially,accrescen,acute,along,alyx,apar,axe,berry,blade,c.,capitat,center,ciliat,clavate,climbing,color,distant,distinct,eaf,eed,frequently,fruiting,glabrou,immature,lamina,lanceolate,line,long,lower,m.,maturity,membranous,mor,nflorescence,nternode,orolla,perfec,petal,plurifoliat,reflexed,ruit,sand-punctat,scandent,scar,secondary,seen,side,simple,ste,stellate,stigma,tamen,tem,time,trichome,truncate,tube,two,unit,vary,wide,ympodial	abaxial,adaxial,apart,branching,characteristic,colour,corolla,form,growth,height,inflorescence,leaf,length,na,ovary,plant,primary,pseudostipule,seed,shape,staman,stem,surface,tertiary,texture,unarmed	.3,.5,0.2–0.6,0.5-1,0.5–1,0.7–1,1,1.5–2,1.5–8,13–14,2–49,2–5,3–4,3–5,4–6,5–6,8,9–18,acuminate,adaxially,apex,broadly,chartaceous,cm,cordate,coriaceous,densely,distichous,elliptical,entire,extra-axillary,fleshy,flower,fruit,glabrous,greenish-white,leaf-opposed,liana,minutely,mm,moderately,nearly,oblique,ovate,pair,pinnate,pointed,possibly,pubescent,rounded,sand-punctate,shortly,shrub,slender,somewhat,spaced,sparsely,spindle-shaped,terminal,tip,unbranched,unknown,white,wiry-woody,x	apart,na
165	wfo-0001027630	success	149	76	42	53	96	23	40	2	0.5-1,0.5-1.2,0.5-2,1-5,1.5-2,2-6-flowered,4-6,8-9,anther,berry,broadly,calyx,ciliate,climbing,cm,corolla,deflexed,deltoid,densely,erose,filament,fruit,glabrous,globose,golden,hirsute,knob-like,lanceolate,leaf,linear,lobe,long,margin,mm,ovary,pedicel,petiole,puberulent,pubescent,shrub,simple,sparsely,stem,straight,strongly,style,swollen,tapering,trichome,uniseriate,white,winged,yellowish	.1,.2,.5,0.05-0.1,1-1.5,1.4-1.7,2-3,3/4,5.5-11.2,6-10,acute,also,anthesi,apart,apex,arising,bark,base,beginning,blunt,branchlet,de,decurrent,dia,distinguishable,eaf,edicel,eed,elongat,except,extreme,free,fruiting,glabrate,globo,green,immature,indistinct,inflorescenc,internodal,irregularly,known,lateral,lobed,lon,long-acuminate,lower,main,middle,midrib,minutely,near,nflorescence,novo,occasionally,older,opposite,pair,paler,papillose,partially,pore,poricidal,portion,prominent,proximal,raised,reflexed,rest,rounded,ruit,scar,seen,shaped,slender,spaced,stigma,tall,tear-drop,terminal,thickened,ti,tip,tube,ud,ultimate,unifoliat,unit,vein,way,wide,widest,wing,x,ympodial,young	abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,growth,hair,height,inflorescence,length,na,peduncle,plant,rachi,seed,shape,staman,surface,texture,unifoliate	0.5-1,0.5-1.2,0.5-2,1-5,1.5-2,2-6-flowered,4-6,8-9,berry,broadly,ciliate,climbing,cm,deflexed,deltoid,densely,erose,glabrous,globose,golden,hirsute,knob-like,lanceolate,linear,long,mm,puberulent,pubescent,shrub,simple,sparsely,straight,strongly,swollen,tapering,trichome,uniseriate,white,winged,yellowish	na,unifoliate
166	wfo-0001027661	success	220	102	60	80	140	22	59	1	+,0.5,0.5-1-7,0.5-2,0.6-1.1,1-1.5,1.5-2,4.5-6,5-9,6-12,6-9,8-10,<,acuminate,acute,anther,apex,base,berry,bright,broadly,calyx,cm,cordate,corolla,densely,diameter,ellipsoid,entire,extremely,filament,flattened,glabrous,globose,green,growth,lateral,leaf,leaf-opposed,lobe,lobed,margin,minutely,mm,moderately,often,pair,pale,pedicel,peduncle,petiole,pinnatifid,pitted,primary,pubescent,purple,purplish,rachi,red,reniform,ripe,shape,simple,slender,sparsely,spreading,stem,style,surface,tan,terminal,ternately,triangular,truncate,variable,vein,vine,violet,white,yellow	-10,0.6-1.5,1-4-15,1-5,1.2-6,1.3,1.5,2,2.5-3,2.5-7,30,4-8-celled,40,5-merou,6-8,>,abaxially,adaxiall,ag,along,alyx,anthesi,apart,ark,articulate,axi,basal,branch,branched,capitate,cell,column,commonly,conical,connivent,creeping,deeply,dendritic,denser,density,eaf,eed,elliptic,even,flower,free,fruiting,fused,gre,grey,ground,herbaceous,hue,ilament,irregularly,lamina,leaving,lengthening,like,long,long-exserted,lower,many,markedly,membraneous,minute,mixture,narrowing,near,new,nflorescence,occasionally,older,open,orolla,outline,ovate,papillat,papillate,papillo,peg,pentagonal,per,perfect,pericarp,plurifoliat,pointed,pore,poricidal,portion,prominent,pubescen,pubescence,rarely,reflexed,ruit,scar,shiny,short,single,sinus,size,sleeve,slit,small,spaced,spot,spreadin,stellate,stigma,strongly,swollen,tangled,tem,testa,thin,tightly,time,tip,trailing,trichome,tube,turbinate,two,type,ud,underground,unieriate,uniseriate,unit,upper,usually,vary,way,wide,woody,yellowish,ympodial,zig-za,¾	abaxial,adaxial,arrangement,branching,characteristic,colour,form,fruit,height,inflorescence,length,midvein,na,ovary,plant,pseudostipule,seed,staman,tertiary,texture,unarmed,venation	+,0.5,0.5-1-7,0.5-2,0.6-1.1,1-1.5,1.5-2,4.5-6,5-9,6-12,6-9,8-10,<,acuminate,acute,berry,bright,broadly,cm,cordate,densely,ellipsoid,entire,extremely,flattened,glabrous,globose,green,lateral,leaf-opposed,lobed,minutely,mm,moderately,often,pair,pale,pinnatifid,pitted,pubescent,purple,purplish,red,reniform,ripe,simple,slender,sparsely,spreading,tan,terminal,ternately,triangular,truncate,variable,vine,violet,white,yellow	na
167	wfo-0001027714	success	248	117	89	109	139	8	89	0	+,.5,/3,0.5,1-1.5,1-1.6,1-2,1.5-2,1.5-2.5,1.5-5,14-16,2-2.5-4,3-3.5,4-5,4.5-5,5,5-6,7-20,<,abaxial,acuminate,acute,almost,anther,anthesi,apex,basal,base,berry,branched,bright,brown,calyx,cm,conical,cordate,corky,corolla,deep,deflexed,densely,diameter,ellipsoid,elliptic,elongate,entire,filament,flattened,fruit,fruiting,furcate,glabrate,glabrous,globose,growth,inflorescence,juicy,lateral,leaf,lobe,lobed,longer,many,margin,mm,new,nodding,obovate,occasionally,often,ovary,pair,pale,pedicel,peduncle,petiole,pinnatifid,pubescent,purple,red,reddish,reniform,ripe,seed,shiny,simple,slender,somewhat,sparsely,stellate-rotate,stem,style,surface,tangled,terminal,time,tip,trichome,truncate,tube,uniseriate,usually,vine,violet,way,weak,woody,x,yellowish	0,0.4,0.5-0.7,0.6-0.7,0.9-1.5,1,1-2-8,1.5-3,2-2.5,2.5-4-10,2373.,5-10,5-merou,6-7,80,abaxially,adaxial,adaxially,age,aid,along,alyx,angle,apar,apice,appearance,ark,around,articulated,axi,canop,capitate,cell,channelled,climbin,confined,connected,connivent,creating,cucullate,cupped,dendritic,denser,drying,eaf,eed,enlarged,especially,exserted,fide,fleshy,flower,free,giving,glabrou,groove,hairy,hanging,ilament,immature,individual,inflated,irregularly,lamina,large,leaving,lengthening,like,lon,long,loosely,lower,marginal,mature,mere,minute,minutely,mpodial,nee,nflorescence,older,orolla,otherwise,outline,papillate,papillo,peg,per,perfect,pericarp,petal,petiolule,pitted,plat,plurifoliat,pore,poricidal,portion,primary,prominent,pubescence,reaching,rectangular,rim,ruit,scar,showy,similar,sleeve,slightly,slit,small,spaced,spreading,stigma,strongly,tem,testa,testal,thecae,thick,thickened,thin,third,tiny,tooth,twining,ud,uniformly,unit,upper,vein,visible,wall,weight,widest,wing,yellow,younger	arrangement,bark,characteristic,colour,form,length,shape,texture	+,.5,/3,0.5,1-1.5,1-1.6,1-2,1.5-2,1.5-2.5,1.5-5,14-16,2-2.5-4,3-3.5,4-5,4.5-5,5,5-6,7-20,<,acuminate,acute,almost,anthesi,apex,basal,base,berry,branched,bright,brown,cm,conical,cordate,corky,deep,deflexed,densely,diameter,ellipsoid,elliptic,elongate,entire,flattened,fruit,furcate,glabrate,glabrous,globose,juicy,lateral,lobe,lobed,longer,many,mm,nodding,obovate,occasionally,often,pair,pale,pinnatifid,pubescent,purple,red,reddish,reniform,ripe,shiny,simple,slender,somewhat,sparsely,stellate-rotate,tangled,terminal,time,tip,trichome,truncate,uniseriate,usually,vine,violet,way,weak,woody,x,yellowish	
168	wfo-0001027720	success	184	119	81	90	94	29	77	4	0,0-15,0.3-5,0.5-0.8,0.5-1,0.8-1,1-1.5,1-2,1-3.5,1-locular,15-25,2-3,2-4,2-7,2-branched,2-foliate,3-13,4-5.5,4-7,7-8,7-9,8-16,absent,acute,anther,apex,base,berry,brown,calyx,chartaceous,cm,cuneate,cylindrical,deltate,densely,diameter,elliptic,entire,extra-axillary,filament,flattened,flower,fruit,glabrous,globose,green,hair,incomplete,inflorescence,juicy,leaf,length,lilac,lobe,long,margin,mesocarp,mm,narrowly,notched,oblique,ovate,pale,part,pedicel,peduncle,per,perennial,petiole,present,pubescent,rachi,red,septum,shrub,simple,slightly,sparsely,stellate,stellate-pubescent,straight,style,subreniform,surface,toward,triangular,unarmed,unit,yellow	%,.25-0.3,0.15-0.25,0.25-0.35,0.4-0.7,0.4-0.8,0.6-1.2,1.5-2,13-23,13-35,2.8-3.1,23-35,4-,4.3-15,4.3-7.5,5-merous,6,7-10,8-11,9-15,abaxially,absen,adaxiall,adaxially,adult,alyx,apparently,articulated,axe,ba,blade,capitat,confined,connivent,directed,distall,distally,eaf,eed,eglandular,erect,finger,fruiting,geminat,gland-tipped,half,hig,homostylous,intepetalar,juvenile,lamina,lanceolate,lateral,less,loosely,lower,markedly,mature,mid-point,midpoint,midrib,minute,nflorescence,orolla,perfec,perfect,pore,porrect,prickle,ray,rhizomatous,ruit,scarce,sessile,short,stellae,stigma,succulen,tamen,tem,thick,thicker,time,tissue,tube,unarme,upper,vary,white,wide,without,x,yellowi,ympodial	abaxial,adaxial,arrangement,branching,characteristic,colour,corolla,form,geminate,growth,height,history,life,midvein,na,ovary,plant,primary,pseudostipule,seed,shape,staman,stem,succulent,sympodial,tertiary,texture,vein,venation	0,0-15,0.3-5,0.5-0.8,0.5-1,0.8-1,1-1.5,1-2,1-3.5,1-locular,15-25,2-3,2-4,2-7,2-branched,2-foliate,3-13,4-5.5,4-7,7-8,7-9,8-16,absent,acute,apex,base,berry,brown,chartaceous,cm,cuneate,cylindrical,deltate,densely,diameter,elliptic,entire,extra-axillary,flattened,flower,fruit,glabrous,globose,green,hair,incomplete,inflorescence,juicy,lilac,long,mesocarp,mm,narrowly,notched,oblique,ovate,pale,part,per,perennial,present,pubescent,red,septum,shrub,simple,slightly,sparsely,stellate,stellate-pubescent,straight,subreniform,toward,triangular,unarmed,unit,yellow	geminate,na,succulent,sympodial
169	wfo-0001027720	success	272	162	129	119	153	43	107	22	0,1/3,2.0,abaxially,acuminate,acute,adaxially,aequilateral,anther,anthesi,apex,apiculate,appearing,armed,attachment,attenuate,base,berry,broad-based,brochidodromous,bud,calyx,cancellate,channel,channeled,cm,conical,corolla,curved,densely,diameter,distally,dry,either,elliptic,entire,especially,extra-axillary,filament,filiform,flattened-irregular,flattened-orbicular,flattened-reniform,flower,fruit,glabrous,glandular,globose,gradually,growth,hair,hooked,increasing,internode,juvenile,lateral,lavender,leaf,lobe,long,margin,mature,midvein,minute,mm,moderately,notched,oblique,occasionally,often,orange,ovate,part,pedicel,peduncle,per,petiole,point,porrect,portion,prickle,proximal,pubescent,raised,red,scattered,sessile,short,shrub,side,simple,slightly,small,stellae,stellate,stem,straight,style,subacute,subcoriaceous,surface,tip,toward,tree,twice-branched,unarmed,upper,vein,violet,wavy,weakly,white,yellow,yellow-ferruginous,yellow-tan,young,youngest,×,–4	.0,.04,.2,.3,.5,.9,0.1–0.6,0.2–0.4,0.3–0.4,0.7–0.9,0.7–1.1,0.7–1.2,0.8–1.3,0.8–1.9,0.8–2.0,0.9,1.4–1.9,1.5–1.7,1.5–2.0,1.5–2.5,1.5–3.3,1.5–9.0,1.7–1.8,1.7–2.0,1.7–2.5,1.8–2.0,1.9–2.2,1/2,1/3–1/2,10.0,10.8–18.2,12–16,13.0,19.7–30.0,2.5,2.5–2.8,2.5–2.9,2–3,3.2,3.6,3.7–5.7,3.9,4.0–12.6,4.0–18.0,4–5-merou,5.1–18.6,6.5–9.5,6–8,8.0,8.0–11.9,8.2–10.5,8.5–9.4,9.5–16.0,adnate,alyx,apical,apparently,articulated,axe,ba,becoming,bilobed,blade,branch,broad,capitate,colore,concave,congested,connivent,cream,crisped,deciduous,dehiscence,dentate,developed,difoliate,dorsally,eaf,eed,emerging,endocarp,erect,exocarp,fertile,free,geminat,glossy,heavily,homostylous,inclined,interpetalar,intersepalar,juic,lamina,large,least,like,line,lon,longer,lower,m.,major,midpoint,midrib,minor,narrowly,nearly,nflorescence,oblong,orolla,perforate,poorly,pore,porrect-stellate,potentially,presumably,ray,reflexed,rigid,rip,row,ruit,shorter,sinus,soon,sparsely,splitting,spread,stamen,stellate-pubescen,stellate-pubescent,stigma,suture,tall,tamen,tem,thin,time,tissue,translucent,triangular,truncate,tube,two,ud,vary,way,wide,yellow-ferruginou,ympodia,±equal	0.1-0.6,0.7-0.9,0.8-1.3,0.8-1.9,1.5-1.7,1.5-2.5,1.5-3.3,1.5-9.0,1.7-1.8,1.7-2.5,1.8-2.0,1.9-2.2,12-16,2-3,2.5-2.8,3.7-5.7,4.0-12.6,4.0-18.0,5.1-18.6,6.5-9.5,8.0-11.9,abaxial,adaxial,arrangement,branching,characteristic,colour,form,height,inflorescence,length,na,ovary,plant,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,venation	0,1/3,2.0,abaxially,acuminate,acute,adaxially,aequilateral,anthesi,apiculate,appearing,armed,attachment,attenuate,base,berry,broad-based,brochidodromous,bud,cancellate,channel,channeled,cm,conical,curved,densely,diameter,distally,dry,either,elliptic,entire,especially,extra-axillary,filiform,flattened-irregular,flattened-orbicular,flattened-reniform,flower,fruit,glabrous,glandular,globose,gradually,growth,hair,hooked,increasing,internode,juvenile,lateral,lavender,lobe,long,mature,midvein,minute,mm,moderately,notched,oblique,occasionally,often,orange,ovate,part,per,point,porrect,portion,prickle,proximal,pubescent,raised,red,scattered,sessile,short,shrub,side,simple,slightly,small,stellae,stellate,straight,subacute,subcoriaceous,surface,tip,toward,tree,twice-branched,unarmed,upper,vein,violet,wavy,weakly,white,yellow,yellow-ferruginous,yellow-tan,young,youngest,×,–4	0.1-0.6,0.7-0.9,0.8-1.3,0.8-1.9,1.5-1.7,1.5-2.5,1.5-3.3,1.5-9.0,1.7-1.8,1.7-2.5,1.8-2.0,1.9-2.2,12-16,2-3,2.5-2.8,3.7-5.7,4.0-12.6,4.0-18.0,5.1-18.6,6.5-9.5,8.0-11.9,na
